Product,Sub Product,Ads Cost,Ads FB MSG,Ads FB Salepage,Ads Tiktok Ads,Ads Tiktok Aff,Ads Shopify,Ads Shopee,Ads Lazada,Ads Website,Ads Instagram,Ads Line,Sale Total,Sale FB MSG,Sale FB Salepage,Sale Tiktok,Sale Tiktok Aff,Sale Shopee,Sale Lazada,Sale Shopify,Sale Line,Sale Instagram,Sale Website,% Ads,% Ads FB MSG,% Ads FB Salepage,% Ads Tiktok Ads,% Ads Tiktok Aff,% Ads Shopify,% Ads Shopee,% Ads Lazada,% Ads Website,% Ads Instagram,% Ads Line,วันที่
[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),0,0,0,0,0,0,0,0,0,0,0,1496,400,0,350,0,239,307,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-15
[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),*OPD [E-BOOK] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-15
[หนังสือ] ฉันจะมีชีวิตที่ดี,[หนังสือ] ฉันจะมีชีวิตที่ดี,351.51,0,0,12.59,338.92,0,0,0,0,0,0,1701.15,0,0,870,0,295,286.15,250,0,0,0,20.66,0,0,1.45,0,0,0,0,0,0,0,2026-04-15
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,2278.18,586.62,0,996.61,594.95,0,100,0,0,0,0,2208,612,0,698,0,598,0,0,0,300,0,103.18,95.85,0,142.78,0,0,16.72,0,0,0,0,2026-04-15
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,*[E-BOOK] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-15
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,[หนังสือ] BOXSET THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,0,0,0,0,0,0,0,0,0,0,0,3594,400,0,2794,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-15
[หนังสือ] GHOSTLY REMAINS ปลดพันธนาการดวงวิญญาณหลังความตาย,[หนังสือ] GHOSTLY REMAINS ปลดพันธนาการดวงวิญญาณหลังความตาย,444.02,218.31,0,30.26,195.45,0,0,0,0,0,0,2187,359,0,329,0,1170,0,0,0,329,0,20.3,60.81,0,9.2,0,0,0,0,0,0,0,2026-04-15
[หนังสือ] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,[หนังสือ] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,2710.56,913.52,0,201.68,1595.36,0,0,0,0,0,0,5527,600,0,2574,0,1424,0,0,0,929,0,49.04,152.25,0,7.84,0,0,0,0,0,0,0,2026-04-15
[หนังสือ] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,*OPD [E-BOOK] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-15
[หนังสือ] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,*[E-BOOK] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-15
[หนังสือ] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,[หนังสือ] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,165.43,165.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-15
[หนังสือ] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,*OPD [E-BOOK] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-15
[หนังสือ] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,[หนังสือ] BOXSET เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,0,0,0,0,0,0,0,0,0,0,0,1680,830,0,450,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-15
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,*OPD [E-BOOK] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-15
[หนังสือ] ชีวิตมีเรื่องให้ขอบคุณมากกว่าเสียใจ,[หนังสือ] ชีวิตมีเรื่องให้ขอบคุณมากกว่าเสียใจ,207,0,0,14.56,192.44,0,0,0,0,0,0,550,0,0,275,275,0,0,0,0,0,0,37.64,0,0,5.29,69.98,0,0,0,0,0,0,2026-04-16
[หนังสือ] ชีวิตมีเรื่องให้ขอบคุณมากกว่าเสียใจ,*OPD [E-BOOK] ชีวิตมีเรื่องให้ขอบคุณมากกว่าเสียใจ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),[หนังสือ] เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),*OPD [E-BOOK] เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),[หนังสือ] BOXSET เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),0,0,0,0,0,0,0,0,0,0,0,590,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] วันไหนที่ใจแข็งแรง ดอกไม้จะผลิบาน THE ENCHANTED GARDEN,[หนังสือ] วันไหนที่ใจแข็งแรง ดอกไม้จะผลิบาน THE ENCHANTED GARDEN,813.23,0,0,135.35,677.88,0,0,0,0,0,0,2015,0,0,603,897,515,0,0,0,0,0,40.36,0,0,22.45,75.57,0,0,0,0,0,0,2026-04-16
[หนังสือ] วันไหนที่ใจแข็งแรง ดอกไม้จะผลิบาน THE ENCHANTED GARDEN,*OPD [E-BOOK] วันไหนที่ใจแข็งแรง ดอกไม้จะผลิบาน THE ENCHANTED GARDEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] วันไหนที่ใจแข็งแรง ดอกไม้จะผลิบาน THE ENCHANTED GARDEN,[หนังสือ] สวนของหัวใจ BLOSSOMS OF THE SOUL’S GARDEN,0,0,0,0,0,0,0,0,0,0,0,1758,0,0,1038,519,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] ยินดีต้อนรับและขอบคุณที่กลับมา,[หนังสือ] ยินดีต้อนรับและขอบคุณที่กลับมา,217.13,0,0,167.86,49.27,0,0,0,0,0,0,299,0,0,299,0,0,0,0,0,0,0,72.62,0,0,56.14,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] ยินดีต้อนรับและขอบคุณที่กลับมา,*OPD [E-BOOK] ยินดีต้อนรับและขอบคุณที่กลับมา,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHT THE DEMONS IN MY HEART,[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHT THE DEMONS IN MY HEART,5561.13,0,0,786.28,4723.25,0,51.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHT THE DEMONS IN MY HEART,*OPD [E-BOOK] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHTING THE DEMONS IN MY HEART,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHT THE DEMONS IN MY HEART,*[E-BOOK] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHTING THE DEMONS IN MY HEART,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHT THE DEMONS IN MY HEART,[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHTING THE DEMONS IN MY HEART,0,0,0,0,0,0,0,0,0,0,0,18179,1200,0,8284,5951,2444,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง 2 A GUIDE TO OVERCOMING THE RETURN OF THE DEMONS,[หนังสือ] ปีศาจตัวนั้น คือฉันเอง 2 A GUIDE TO OVERCOMING THE RETURN OF THE DEMONS,1302.43,22.67,0,338.01,841.03,0,100,0.72,0,0,0,7402,900,0,2841,1546,1476,0,339,0,300,0,17.6,2.52,0,11.9,54.4,0,6.78,0,0,0,0,2026-04-16
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง 2 A GUIDE TO OVERCOMING THE RETURN OF THE DEMONS,*OPD [E-BOOK] ปีศาจตัวนั้น คือฉันเอง 2 A GUIDE TO OVERCOMING THE RETURN OF THE DEMONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] ปีศาจความรักมักเลือกฉันเป็นเหยื่อ HOW TO FIGHT THE LOVE DEMON IN MY HEART,[หนังสือ] ปีศาจความรักมักเลือกฉันเป็นเหยื่อ HOW TO FIGHT THE LOVE DEMON IN MY HEART,320.22,0,0,17.03,303.19,0,0,0,0,0,0,898,0,0,599,299,0,0,0,0,0,0,35.66,0,0,2.84,101.4,0,0,0,0,0,0,2026-04-16
[หนังสือ] ปีศาจความรักมักเลือกฉันเป็นเหยื่อ HOW TO FIGHT THE LOVE DEMON IN MY HEART,*OPD [E-BOOK] ปีศาจความรักมักเลือกฉันเป็นเหยื่อ HOW TO FIGHT THE LOVE DEMON IN MY HEART,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] ทุกความทรงจำคือของขวัญจากวันวาน,[หนังสือ] ทุกความทรงจำคือของขวัญจากวันวาน,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] ทุกความทรงจำคือของขวัญจากวันวาน,*OPD [E-BOOK] ทุกความทรงจำคือของขวัญจากวันวาน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,[หนังสือ] ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,426.19,0,0,101.15,325.04,0,0,0,0,0,0,1496,0,0,598,598,300,0,0,0,0,0,28.49,0,0,16.91,54.35,0,0,0,0,0,0,2026-04-16
[หนังสือ] ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,*OPD [E-BOOK] ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,0,0,0,0,0,0,0,0,0,0,0,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,[หนังสือ] BOXSET ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,[หนังสือ] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,168.16,168.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,*OPD [E-BOOK] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,[หนังสือ] BOXSET เหนื่อยมากไหม พักก่อนก็ได้นะวันนี้,0,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] โอบกอดความไม่สมบูรณ์แบบของเธอ (EMBRACE YOUR FLAWS),[หนังสือ] โอบกอดความไม่สมบูรณ์แบบของเธอ (EMBRACE YOUR FLAWS),286.18,0,0,15.15,271.03,0,0,0,0,0,0,2411,0,0,1634,777,0,0,0,0,0,0,11.87,0,0,0.93,34.88,0,0,0,0,0,0,2026-04-16
[หนังสือ] โอบกอดความไม่สมบูรณ์แบบของเธอ (EMBRACE YOUR FLAWS),*OPD [E-BOOK] โอบกอดความไม่สมบูรณ์แบบของเธอ (EMBRACE YOUR FLAWS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] ความลับสู่เงินล้านที่โรงเรียนไม่เคยสอน (THE MILLIONAIRE'S TOP SECRET),[หนังสือ] ความลับสู่เงินล้านที่โรงเรียนไม่เคยสอน (THE MILLIONAIRE'S TOP SECRET),221.77,0,0,15.32,206.45,0,0,0,0,0,0,979,0,0,325,325,329,0,0,0,0,0,22.65,0,0,4.71,63.52,0,0,0,0,0,0,2026-04-16
[หนังสือ] ความลับสู่เงินล้านที่โรงเรียนไม่เคยสอน (THE MILLIONAIRE'S TOP SECRET),*OPD [E-BOOK] ความลับสู่เงินล้านที่โรงเรียนไม่เคยสอน (THE MILLIONAIRE'S TOP SECRET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] ขอใช้ชีวิตที่เหลือ เพื่อตัวเองนะ,[หนังสือ] ขอใช้ชีวิตที่เหลือ เพื่อตัวเองนะ,968.34,413.32,0,32.71,522.31,0,0,0,0,0,0,2374,200,0,1316,658,0,0,0,0,200,0,40.79,206.66,0,2.49,79.38,0,0,0,0,0,0,2026-04-16
[หนังสือ] ขอใช้ชีวิตที่เหลือ เพื่อตัวเองนะ,*OPD [E-BOOK] ขอใช้ชีวิตที่เหลือ เพื่อตัวเองนะ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] กับดักความรู้สึกผิด,[หนังสือ] กับดักความรู้สึกผิด,19063.05,17046.5,0,540.96,877.97,397.62,200,0,0,0,0,43784,16775,0,2741,1645,18103,0,2784,0,1736,0,43.54,101.62,0,19.74,53.37,14.28,1.1,0,0,0,0,2026-04-16
[หนังสือ] กับดักความรู้สึกผิด,*OPD [E-BOOK] กับดักความรู้สึกผิด,0,0,0,0,0,0,0,0,0,0,0,360,180,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),0,0,0,0,0,0,0,0,0,0,0,499,200,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),*OPD [E-BOOK] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,2085.58,526.35,0,789.19,723.89,0,46.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,*OPD [E-BOOK] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,*[E-BOOK] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,[หนังสือ] BOXSET THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,0,0,0,0,0,0,0,0,0,0,0,4302,899,0,1327,1038,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
[หนังสือ] MY LAST BOOK (A GENTLE GUIDE AND PREPARATION FOR LIFE’S FINAL CHAPTER),[หนังสือ] MY LAST BOOK (A GENTLE GUIDE AND PREPARATION FOR LIFE’S FINAL CHAPTER),0,0,0,0,0,0,0,0,0,0,0,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-16
